Date,OilReturn,RollingAR1Coefficient,RollingResidualStd,ResidualVolatilityThreshold,ShockRegime,Innovation,StandardizedInnovation,InnovationShock
2017-06-15,-0.006054508908706,-0.07375305853528073,0.017504019920999873,0.040845172297776226,0,-0.007619790380785004,-0.43531659671178796,0
2017-06-16,0.0062780475259329,-0.05416097256172858,0.017517589962746535,0.040845172297776226,0,0.007207892459277473,0.4114659878788125,0
2017-06-19,-0.0121431669783311,-0.053969654416233796,0.01752216936292587,0.040845172297776226,0,-0.01055850961237532,-0.6025800455230989,0
2017-06-20,-0.0221900904041119,-0.05700300785710599,0.017569722186890225,0.040845172297776226,0,-0.021512645080784525,-1.224415779142845,0
2017-06-21,-0.0163249894139982,-0.04131230344449942,0.017679820493344055,0.040845172297776226,0,-0.01528375836364735,-0.8644747478856613,0
2017-06-22,0.0049255406254595,-0.04579318975472961,0.01745735577404956,0.040845172297776226,0,0.006840841864559976,0.3918601392502362,0
2017-06-23,0.0062973969046429,-0.08052156923242226,0.01726180511854637,0.040845172297776226,0,0.009678751984271953,0.5607033515789691,0
2017-06-26,0.0085658586030836,-0.08660102984712303,0.017265080926235462,0.040845172297776226,0,0.012106298745654403,0.7012013900993688,0
2017-06-27,0.0196308518153509,-0.07880023472597351,0.017327518130059477,0.040845172297776226,0,0.023011259527175483,1.3280182051724967,0
2017-06-28,0.0112385988479042,-0.059898262250487236,0.017428851265777458,0.040845172297776226,0,0.014983574494437987,0.8596994871290852,0
2017-06-29,0.004237767020085,-0.04739263522151779,0.017519072751277887,0.040845172297776226,0,0.007154486418316602,0.4083827106542916,0
2017-06-30,0.0244048607716131,-0.04542412817800458,0.0174592314415788,0.040845172297776226,0,0.027079291559399254,1.5510013513487473,0
2017-07-03,0.0221252715593691,-0.04517316444830534,0.01772497449168795,0.040845172297776226,0,0.0254764968183553,1.4373220582236887,0
2017-07-04,0.0,-0.021357398180623488,0.01786269478700758,0.040845172297776226,0,0.002554955233028589,0.14303302292814934,0
2017-07-05,-0.042088641574141,-0.026134679168791815,0.017831538407046744,0.040845172297776226,0,-0.03989685602509447,-2.237432077611871,0
2017-07-06,0.0086045759791657,-0.029335433736327403,0.01855769111487411,0.040845172297776226,0,0.01019225040179862,0.5492197460722613,0
2017-07-07,-0.0287484979378405,-0.04852211545362346,0.018594144067256044,0.040845172297776226,0,-0.025560970949596414,-1.3746785470275467,0
2017-07-10,0.003836177557944,-0.06118577807304355,0.01886237592018032,0.040845172297776226,0,0.005192080160643192,0.2752611962890811,0
2017-07-11,0.0143115143932557,-0.0682355687741342,0.01887169448597351,0.040845172297776226,0,0.017585970941691596,0.9318702650025659,0
2017-07-12,0.0099415377504779,-0.065663116754169,0.018413912603653257,0.040845172297776226,0,0.012985077692126167,0.7051775454582081,0
2017-07-13,0.012886494805723,-0.062035639128167605,0.018482464940479355,0.040845172297776226,0,0.015315774799028167,0.828665161727662,0
2017-07-14,0.0099331414865098,-0.054176767576107177,0.018524141536943033,0.040845172297776226,0,0.011977528856199262,0.6465902256421577,0
2017-07-17,-0.0112360732669256,-0.05003399940851677,0.018562663057485957,0.040845172297776226,0,-0.009723920836839593,-0.5238429856064282,0
2017-07-18,0.0082233746249893,-0.05274203252819931,0.018579175416835382,0.040845172297776226,0,0.008937059615404022,0.4810256329947653,0
2017-07-19,0.0153980801111219,-0.05822416282127936,0.018611261447877822,0.040845172297776226,0,0.01708720792047306,0.9181112182173689,0
2017-07-20,-0.0070280344652062,-0.04906133714760594,0.018672299443327423,0.040845172297776226,0,-0.005564074350366337,-0.2979854927484396,0
2017-07-21,-0.0220406502125745,-0.04890297299891517,0.018660296014823,0.040845172297776226,0,-0.02145644063941078,-1.149844601734433,0
2017-07-24,0.0123766643386797,-0.0390424224876377,0.018832075545778967,0.040845172297776226,0,0.012651477701134886,0.6718047445370723,0
2017-07-25,0.0329011953502877,-0.06173528888488207,0.018635120122383605,0.040845172297776226,0,0.0342092529202641,1.8357409394519328,0
2017-07-26,0.0177984830893378,-0.03757760888202199,0.01914450286624249,0.040845172297776226,0,0.019027927750091506,0.9939107786206064,0
2017-07-27,0.0059310941840999,-0.0011325525588814639,0.018161551146647515,0.040845172297776226,0,0.0047893016598081675,0.2637055404098695,0
2017-07-28,0.0135698284786252,0.03936990746094592,0.018064399512829288,0.040845172297776226,0,0.012378275316109928,0.6852303785309282,0
2017-07-31,0.0092111183895804,0.04033377087732846,0.018131294930769377,0.040845172297776226,0,0.007547328181597773,0.41625974374228064,0
2017-08-01,-0.0203369537983277,0.04745283245347667,0.018072312508666494,0.040845172297776226,0,-0.02223419662204825,-1.2302906233713005,0
2017-08-02,0.0087089158032087,0.05960956695646411,0.017851315843159507,0.040845172297776226,0,0.009368522235840953,0.5248084969283036,0
2017-08-03,-0.0113568448379006,0.03611136601205203,0.017856865387687052,0.040845172297776226,0,-0.01226059372075587,-0.6866039170127803,0
2017-08-04,0.0111551709439026,0.03124088840247113,0.017926520046086043,0.040845172297776226,0,0.011112658343782913,0.6199004779072655,0
2017-08-07,-0.0038395520545111,0.024571103831719402,0.01778479090131433,0.040845172297776226,0,-0.0043548236985784606,-0.2448622377818696,0
2017-08-08,-0.0044642931286853,0.027169941456224027,0.017783456551740105,0.040845172297776226,0,-0.004605525629759195,-0.2589780910341947,0
2017-08-09,0.0079003753370936,0.03001270185258178,0.017759700332472823,0.040845172297776226,0,0.00800742993629919,0.45087641043458143,0
2017-08-10,-0.0197663083431298,0.02565104216989145,0.01777609328750359,0.040845172297776226,0,-0.020040047130946984,-1.1273594713319226,0
2017-08-11,0.004722316547002,0.011385591448016038,0.01777285739132485,0.040845172297776226,0,0.005544518826090061,0.31196552720872045,0
2017-08-14,-0.0255174098317949,-0.0033271317002758274,0.017752754990296563,0.040845172297776226,0,-0.024849249808598265,-1.3997404809665068,0
2017-08-15,-0.0008408661416194,-0.01749157061981504,0.017922262374625055,0.040845172297776226,0,5.258647379509059e-05,0.002934142615250645,0
2017-08-16,-0.0163260278353662,-0.017103010800845503,0.01792211830513752,0.040845172297776226,0,-0.015011284706761514,-0.8375842883739032,0
2017-08-17,0.0066049030994301,-0.01957179953555041,0.016911580332514695,0.040845172297776226,0,0.007062156202080426,0.41759291936203735,0
2017-08-18,0.029709298001662,0.025600203913237706,0.01675422212200089,0.040845172297776226,0,0.03046935820113452,1.818607750289017,0
2017-08-21,-0.0237808453214651,0.03895204667305009,0.017208337454571464,0.040845172297776226,0,-0.024530193682187663,-1.4254830687127835,0
2017-08-22,0.0056836275514391,-0.003262696478484775,0.01748022867584158,0.040845172297776226,0,0.006407669950551312,0.3665667119908439,0
2017-08-23,0.0160336594645036,-0.014399464371483907,0.017144854408070804,0.040845172297776226,0,0.016367239934920518,0.9546444399793661,0
2017-08-24,-0.0204514640621127,-0.007738838829579223,0.017274108705091704,0.040845172297776226,0,-0.02034303803904682,-1.177660647292935,0
2017-08-25,0.0092340635149272,-0.02557332500509649,0.01736942119791742,0.040845172297776226,0,0.008792595727881082,0.5062112103617653,0
2017-08-28,-0.0275324464101314,-0.04031847257280307,0.017387294198358657,0.040845172297776226,0,-0.02732407074833114,-1.571496429324265,0
2017-08-29,-0.0027954001645955,-0.04909095322475434,0.017606484967261568,0.040845172297776226,0,-0.0035756280291984388,-0.20308585364126633,0
2017-08-30,-0.0103897038491354,0.003979701170478658,0.016253895893374035,0.040845172297776226,0,-0.010645721427078763,-0.6549642926788115,0
2017-08-31,0.0272578309274704,-6.751096975711815e-05,0.016310357855721873,0.040845172297776226,0,0.027138689120911035,1.6638929299390235,0
2017-09-01,0.0012695727477587,-0.01775591916726737,0.016673282158673686,0.040845172297776226,0,0.0012414513579149327,0.07445752708437861,0
2017-09-04,0.0,-0.016843018465947133,0.016661216544975706,0.040845172297776226,0,-0.00042652593878035757,-0.0255999276900929,0
2017-09-05,0.0285584806995919,-0.01926278078566173,0.016629243052425417,0.040845172297776226,0,0.028249897351886717,1.6988083740688604,0
2017-09-06,0.0102229473424575,-0.0013125962711326138,0.01625127116321029,0.040845172297776226,0,0.008832701534639295,0.543508347496829,0
2017-09-07,-0.0014249366278726,-0.004966168596791748,0.01625989285375181,0.040845172297776226,0,-0.003084482861713607,-0.18969884300325465,0
2017-09-08,-0.0333467783284939,-0.004394141936610793,0.016253602809732794,0.040845172297776226,0,-0.03493319158337381,-2.1492583516594563,0
2017-09-11,0.012349712164402,0.006458531201563998,0.01677865423724104,0.040845172297776226,0,0.011361956077938403,0.6771673053921088,0
2017-09-12,0.0033229521750111,-0.03592862657741322,0.016542273027529378,0.040845172297776226,0,0.0019243639284742314,0.11633007902068457,0
2017-09-13,0.021942846967764,-0.06281322420379928,0.01634901623962966,0.040845172297776226,0,0.019906869100262604,1.217618773416396,0
2017-09-14,0.0118965008243017,-0.05938595108671074,0.016548767489177545,0.040845172297776226,0,0.010652853715635454,0.643724901120409,0
2017-09-15,0.0,-0.04718374184558709,0.016596825389683784,0.040845172297776226,0,-0.002067920041072131,-0.12459732464001844,0
